"","Parroquia","Municipio","forest_decrease_annual","Area","w","forest_decrease_cum","forest_decrease_proportion","forest_decrease_cum_w","forest_decrease_annual_w","Year"
"406","Guarataro","Sucre",0.470784226130978,869.628622338215,0.00341810237952739,4701.52658523512,0.000541362386239262,16.0702992084035,0.00160918868358226,2008
"407","Guarataro","Sucre",0,869.628622338215,0.00341810237952739,4701.52658523512,0,16.0702992084035,0,2009
"408","Guarataro","Sucre",1.22398883768624,869.628622338215,0.00341810237952739,4702.75057407281,0.00140748453563458,16.0744829275621,0.0041837191586103,2010
"409","Guarataro","Sucre",0,869.628622338215,0.00341810237952739,4702.75057407281,0,16.0744829275621,0,2011
"410","Guarataro","Sucre",0,869.628622338215,0.00341810237952739,4702.75057407281,0,16.0744829275621,0,2012
"411","Guarataro","Sucre",0,869.628622338215,0.00341810237952739,4702.75057407281,0,16.0744829275621,0,2013
"412","Guarataro","Sucre",0.0941585483934314,869.628622338215,0.00341810237952739,4702.8447326212,0.000108274435747368,16.0748047711204,0.000321843558316433,2014
"413","Guarataro","Sucre",0,869.628622338215,0.00341810237952739,4702.8447326212,0,16.0748047711204,0,2015
"414","Guarataro","Sucre",0.0941753011800684,869.628622338215,0.00341810237952739,4702.93890792238,0.000108293700047331,16.0751266719414,0.0003219008210563,2016
"415","Guarataro","Sucre",3.29678589296308,869.628622338215,0.00341810237952739,4706.23569381535,0.00379102735153639,16.086395423647,0.0112687517055294,2017
"416","Guarataro","Sucre",0.376680331593083,869.628622338215,0.00341810237952739,4706.61237414694,0.000433150797843203,16.0876829555847,0.00128753193773948,2018
"417","Ikabarú","Gran Sabana",17.9847701728236,5482.46173812724,0.021548986580472,4724.59714431976,0.00328041873010263,101.810280461083,0.387553571107049,1993
"418","Ikabarú","Gran Sabana",0,5482.46173812724,0.021548986580472,4724.59714431976,0,101.810280461083,0,1994
"419","Ikabarú","Gran Sabana",5.9642791824339,5482.46173812724,0.021548986580472,4730.5614235022,0.00108788341210955,101.938804633147,0.128524172064457,1995
"420","Ikabarú","Gran Sabana",12.9673730592629,5482.46173812724,0.021548986580472,4743.52879656146,0.00236524643101156,102.218238381186,0.279433748038031,1996
"421","Ikabarú","Gran Sabana",7.76213479062604,5482.46173812724,0.021548986580472,4751.29093135209,0.00141581194021748,102.385504519625,0.167266138439016,1997
"422","Ikabarú","Gran Sabana",6.62567877578664,5482.46173812724,0.021548986580472,4757.91661012787,0.00120852257476035,102.52828118265,0.142776663025945,1998
"423","Ikabarú","Gran Sabana",18.7439980825551,5482.46173812724,0.021548986580472,4776.66060821043,0.00341890175944172,102.932195345796,0.403914163145373,1999
"424","Ikabarú","Gran Sabana",1.32506939920566,5482.46173812724,0.021548986580472,4777.98567760963,0.000241692411638844,102.960749248498,0.0285539027016769,2000
"425","Ikabarú","Gran Sabana",6.2488415827711,5482.46173812724,0.021548986580472,4784.23451919241,0.00113978754093515,103.095405451908,0.13465620341063,2001
"426","Ikabarú","Gran Sabana",0.757190894128397,5482.46173812724,0.021548986580472,4784.99171008653,0.000138111478072448,103.111722148325,0.0163166964164284,2002
"427","Ikabarú","Gran Sabana",2.83972501164757,5482.46173812724,0.021548986580472,4787.83143509818,0.00051796531326411,103.172915344493,0.0611931961682242,2003
"428","Ikabarú","Gran Sabana",39.6669896694961,5482.46173812724,0.021548986580472,4827.49842476768,0.00723525152827533,104.027698772568,0.854783428075694,2004
"429","Ikabarú","Gran Sabana",0,5482.46173812724,0.021548986580472,4827.49842476768,0,104.027698772568,0,2005
"430","Ikabarú","Gran Sabana",0.378627878003975,5482.46173812724,0.021548986580472,4827.87705264568,6.90616544335996e-05,104.035857819631,0.00815904706210025,2006
"431","Ikabarú","Gran Sabana",0.85193640073397,5482.46173812724,0.021548986580472,4828.72898904642,0.000155393040832235,104.054216185697,0.018358366066832,2007
"432","Ikabarú","Gran Sabana",0,5482.46173812724,0.021548986580472,4828.72898904642,0,104.054216185697,0,2008
"433","Ikabarú","Gran Sabana",0,5482.46173812724,0.021548986580472,4828.72898904642,0,104.054216185697,0,2009
"434","Ikabarú","Gran Sabana",0.189314315677227,5482.46173812724,0.021548986580472,4828.91830336209,3.45308959222933e-05,104.058295717345,0.00407953164801981,2010
"435","Ikabarú","Gran Sabana",0,5482.46173812724,0.021548986580472,4828.91830336209,0,104.058295717345,0,2011
"436","Ikabarú","Gran Sabana",0,5482.46173812724,0.021548986580472,4828.91830336209,0,104.058295717345,0,2012
"437","Ikabarú","Gran Sabana",0,5482.46173812724,0.021548986580472,4828.91830336209,0,104.058295717345,0,2013
"438","Ikabarú","Gran Sabana",0,5482.46173812724,0.021548986580472,4828.91830336209,0,104.058295717345,0,2014
"439","Ikabarú","Gran Sabana",0,5482.46173812724,0.021548986580472,4828.91830336209,0,104.058295717345,0,2015
"440","Ikabarú","Gran Sabana",0.473221076490289,5482.46173812724,0.021548986580472,4829.39152443858,8.63154362207984e-05,104.068493151972,0.0101974346268858,2016
"441","Ikabarú","Gran Sabana",0.18935251561586,5482.46173812724,0.021548986580472,4829.5808769542,3.45378635839858e-05,104.07257350679,0.00408035481798479,2017
"442","Ikabarú","Gran Sabana",0.378706487752087,5482.46173812724,0.021548986580472,4829.95958344195,6.90759928370152e-05,104.080734247813,0.00816074102250741,2018
"443","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4829.95958344195,0,30.0173469950761,0,1993
"444","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4829.95958344195,0,30.0173469950761,0,1994
"445","José Antonio Páez","Heres",1.78739523277466,1581.16636637824,0.00621482363910073,4831.74697867473,0.00113042831594553,30.0284553412212,0.0111083461450639,1995
"446","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4831.74697867473,0,30.0284553412212,0,1996
"447","José Antonio Páez","Heres",0.282342171541156,1581.16636637824,0.00621482363910073,4832.02932084627,0.000178565758508941,30.0302100480232,0.00175470680200901,1997
"448","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4832.02932084627,0,30.0302100480232,0,1998
"449","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4832.02932084627,0,30.0302100480232,0,1999
"450","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4832.02932084627,0,30.0302100480232,0,2000
"451","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4832.02932084627,0,30.0302100480232,0,2001
"452","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4832.02932084627,0,30.0302100480232,0,2002
"453","José Antonio Páez","Heres",3.19904171227866,1581.16636637824,0.00621482363910073,4835.22836255855,0.00202321639284945,30.0500915280792,0.0198814800559387,2003
"454","José Antonio Páez","Heres",8.2787651738218,1581.16636637824,0.00621482363910073,4843.50712773237,0.00523585964757448,30.101542593584,0.0514510655048316,2004
"455","José Antonio Páez","Heres",1.69362234726458,1581.16636637824,0.00621482363910073,4845.20075007963,0.00107112216859503,30.1120681577835,0.0105255641994892,2005
"456","José Antonio Páez","Heres",1.12950534887817,1581.16636637824,0.00621482363910073,4846.33025542851,0.000714349465619719,30.1190878343262,0.00701967654269877,2006
"457","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2007
"458","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2008
"459","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2009
"460","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2010
"461","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2011
"462","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2012
"463","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2013
"464","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2014
"465","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2015
"466","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2016
"467","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2017
"468","José Antonio Páez","Heres",0,1581.16636637824,0.00621482363910073,4846.33025542851,0,30.1190878343262,0,2018
"469","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,1993
"470","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,1994
"471","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,1995
"472","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,1996
"473","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,1997
"474","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,1998
"475","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,1999
"476","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2000
"477","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2001
"478","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2002
"479","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2003
"480","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2004
"481","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2005
"482","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2006
"483","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2007
"484","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2008
"485","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2009
"486","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2010
"487","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2011
"488","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2012
"489","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2013
"490","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2014
"491","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2015
"492","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2016
"493","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2017
"494","La Sabanita","Heres",0,17.7038573848776,6.95855627329257e-05,4846.33025542851,0,0.337234618013597,0,2018
"495","La Urbana","Cedeño",33.3463057722547,6440.62074350389,0.0253150603872858,4879.67656120076,0.00517749873812836,123.529306817221,0.844163744317526,1993
"496","La Urbana","Cedeño",0,6440.62074350389,0.0253150603872858,4879.67656120076,0,123.529306817221,0,1994
"497","La Urbana","Cedeño",22.7566742129496,6440.62074350389,0.0253150603872858,4902.43323541371,0.00353330449334442,124.105393399135,0.576086581914609,1995
"498","La Urbana","Cedeño",7.73968003009564,6440.62074350389,0.0253150603872858,4910.17291544381,0.00120169783912552,124.301323866475,0.195930467340141,1996
"499","La Urbana","Cedeño",8.30176343458792,6440.62074350389,0.0253150603872858,4918.4746788784,0.00128896945887727,124.511483509143,0.210159642667555,1997
"500","La Urbana","Cedeño",15.7689031085609,6440.62074350389,0.0253150603872858,4934.24358198696,0.00244835144569965,124.910674243577,0.399190734434478,1998
"501","La Urbana","Cedeño",40.9022501874858,6440.62074350389,0.0253150603872858,4975.14583217444,0.00635066895201685,125.946117177049,1.03544293347208,1999
"502","La Urbana","Cedeño",6.98874119453385,6440.62074350389,0.0253150603872858,4982.13457336898,0.00108510366824235,126.12303758242,0.176920405370736,2000
"503","La Urbana","Cedeño",4.24560083490772,6440.62074350389,0.0253150603872858,4986.38017420389,0.000659191249413327,126.230515223936,0.107477641516,2001
"504","La Urbana","Cedeño",7.63864263830276,6440.62074350389,0.0253150603872858,4994.01881684219,0.00118601031523355,126.423887923602,0.193372699665531,2002
"505","La Urbana","Cedeño",5.65824481880708,6440.62074350389,0.0253150603872858,4999.677061661,0.000878524764016586,126.567126732876,0.143238809274148,2003
"506","La Urbana","Cedeño",38.9776699707682,6440.62074350389,0.0253150603872858,5038.65473163176,0.00605184989507132,127.553848801942,0.986722069065694,2004
"507","La Urbana","Cedeño",14.0452649276208,6440.62074350389,0.0253150603872858,5052.69999655938,0.0021807315609737,127.90940553174,0.355556729798148,2005
"508","La Urbana","Cedeño",1.13290710276996,6440.62074350389,0.0253150603872858,5053.83290366216,0.000175900297174403,127.93808514346,0.0286796117198066,2006
"509","La Urbana","Cedeño",5.27834969849076,6440.62074350389,0.0253150603872858,5059.11125336065,0.000819540523918379,128.071706884822,0.133621741362506,2007
"510","La Urbana","Cedeño",5.6542119975039,6440.62074350389,0.0253150603872858,5064.76546535815,0.000877898609882724,128.214843602981,0.143136718159327,2008
"511","La Urbana","Cedeño",6.88243582035576,6440.62074350389,0.0253150603872858,5071.6479011785,0.00106859821350256,128.389072881385,0.174229278403925,2009
"512","La Urbana","Cedeño",0.659841458227661,6440.62074350389,0.0253150603872858,5072.30774263673,0.000102449978737405,128.405776807746,0.016703926361068,2010
"513","La Urbana","Cedeño",4.89994290261474,6440.62074350389,0.0253150603872858,5077.20768553935,0.000760787367825826,128.52981915822,0.124042350473945,2011
"514","La Urbana","Cedeño",5.08972350987939,6440.62074350389,0.0253150603872858,5082.29740904923,0.000790253566011159,128.658665816227,0.128846658007185,2012
"515","La Urbana","Cedeño",7.0754238767046,6440.62074350389,0.0253150603872858,5089.37283292593,0.00109856241478603,128.837780598932,0.179114782704421,2013
"516","La Urbana","Cedeño",5.474298555849,6440.62074350389,0.0253150603872858,5094.84713148178,0.000849964432600765,128.976362797451,0.138582198519349,2014
"517","La Urbana","Cedeño",0,6440.62074350389,0.0253150603872858,5094.84713148178,0,128.976362797451,0,2015
"518","La Urbana","Cedeño",3.49090887398599,6440.62074350389,0.0253150603872858,5098.33804035577,0.000542014351257521,129.064735366403,0.0883725689514673,2016
"519","La Urbana","Cedeño",0.282932946232407,6440.62074350389,0.0253150603872858,5098.620973302,4.39294529984206e-05,129.071897831022,0.00716246461942608,2017
"520","La Urbana","Cedeño",0.755265912447202,6440.62074350389,0.0253150603872858,5099.37623921445,0.000117266012473871,129.091017433204,0.0191196021820595,2018
"521","Las Majadas","Sucre",0,1065.04083485708,0.00418617616578744,5099.37623921445,0,21.3468872729823,0,1993
"522","Las Majadas","Sucre",0,1065.04083485708,0.00418617616578744,5099.37623921445,0,21.3468872729823,0,1994
"523","Las Majadas","Sucre",9.51125653274181,1065.04083485708,0.00418617616578744,5108.88749574719,0.00893041489251272,21.3867030683864,0.0398157954040539,1995
"524","Las Majadas","Sucre",1.41281628674423,1065.04083485708,0.00418617616578744,5110.30031203393,0.00132653719980025,21.3926173662526,0.00591429786620501,1996
"525","Las Majadas","Sucre",7.53347842439456,1065.04083485708,0.00418617616578744,5117.83379045833,0.00707341744826669,21.4241538340783,0.0315364678256744,1997
"526","Las Majadas","Sucre",13.8455501090182,1065.04083485708,0.00418617616578744,5131.67934056735,0.0130000180799417,21.4821137459468,0.0579599118685877,1998
"527","Las Majadas","Sucre",15.6345147701164,1065.04083485708,0.00418617616578744,5147.31385533746,0.0146797326998401,21.5475625790412,0.065448833094313,1999
"528","Las Majadas","Sucre",4.61567492492799,1065.04083485708,0.00418617616578744,5151.92953026239,0.00433380089651435,21.5668846074009,0.0193220283597563,2000
"529","Las Majadas","Sucre",1.03624181359287,1065.04083485708,0.00418617616578744,5152.96577207598,0.000972959702274636,21.571222498183,0.00433789078205483,2001
"530","Las Majadas","Sucre",0.376824988249758,1065.04083485708,0.00418617616578744,5153.34259706423,0.000353812713951317,21.5727999539674,0.00157745578448427,2002
"531","Las Majadas","Sucre",2.16692240406515,1065.04083485708,0.00418617616578744,5155.5095194683,0.00203459091252209,21.5818710728885,0.00907111892100836,2003
"532","Las Majadas","Sucre",0.753818884743871,1065.04083485708,0.00418617616578744,5156.26333835304,0.000707784021112234,21.5850266915371,0.00315561864863526,2004
"533","Las Majadas","Sucre",0.094201278541674,1065.04083485708,0.00418617616578744,5156.35753963158,8.84485133889871e-05,21.5854210346841,0.00039434314701786,2005
"534","Las Majadas","Sucre",0,1065.04083485708,0.00418617616578744,5156.35753963158,0,21.5854210346841,0,2006
"535","Las Majadas","Sucre",0.564959958355018,1065.04083485708,0.00418617616578744,5156.92249958994,0.000530458494984217,21.5877860565964,0.00236502191229004,2007
"536","Las Majadas","Sucre",0.564996590488872,1065.04083485708,0.00418617616578744,5157.48749618043,0.000530492890035237,21.5901512318573,0.00236517526085568,2008
"537","Las Majadas","Sucre",0,1065.04083485708,0.00418617616578744,5157.48749618043,0,21.5901512318573,0,2009
"538","Las Majadas","Sucre",0.28237970958655,1065.04083485708,0.00418617616578744,5157.76987589001,0.000265135101251253,21.5913333230672,0.0011820912099732,2010
"539","Las Majadas","Sucre",0,1065.04083485708,0.00418617616578744,5157.76987589001,0,21.5913333230672,0,2011
"540","Las Majadas","Sucre",0,1065.04083485708,0.00418617616578744,5157.76987589001,0,21.5913333230672,0,2012
"541","Las Majadas","Sucre",0,1065.04083485708,0.00418617616578744,5157.76987589001,0,21.5913333230672,0,2013
"542","Las Majadas","Sucre",0,1065.04083485708,0.00418617616578744,5157.76987589001,0,21.5913333230672,0,2014
"543","Las Majadas","Sucre",0,1065.04083485708,0.00418617616578744,5157.76987589001,0,21.5913333230672,0,2015
"544","Las Majadas","Sucre",0.094175301180076,1065.04083485708,0.00418617616578744,5157.86405119119,8.8424122435375e-05,21.5917275574684,0.000394234401205888,2016
"545","Las Majadas","Sucre",3.10841452614352,1065.04083485708,0.00418617616578744,5160.97246571734,0.00291858717939266,21.6047399282712,0.0130123708027295,2017
"546","Las Majadas","Sucre",0.376680331593113,1065.04083485708,0.00418617616578744,5161.34914604893,0.000353676891312493,21.6063167784974,0.001576850226236,2018
"547","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5161.34914604893,0,6.69418995033675,0,1993
"548","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5161.34914604893,0,6.69418995033675,0,1994
"549","Marhuanta","Heres",2.25702022709083,329.976910293839,0.00129698452108423,5163.60616627602,0.00683993381561454,6.69711727063506,0.00292732029831081,1995
"550","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5163.60616627602,0,6.69711727063506,0,1996
"551","Marhuanta","Heres",1.5049470850486,329.976910293839,0.00129698452108423,5165.11111336107,0.00456076482354014,6.69906916370942,0.00195189307435886,1997
"552","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5165.11111336107,0,6.69906916370942,0,1998
"553","Marhuanta","Heres",0.564385674012516,329.976910293839,0.00129698452108423,5165.67549903508,0.00171037929141751,6.69980116319253,0.000731999483115921,1999
"554","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5165.67549903508,0,6.69980116319253,0,2000
"555","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5165.67549903508,0,6.69980116319253,0,2001
"556","Marhuanta","Heres",2.16272589719429,329.976910293839,0.00129698452108423,5167.83822493228,0.00655417342767535,6.70260618520454,0.00280502201200899,2002
"557","Marhuanta","Heres",4.88981501164725,329.976910293839,0.00129698452108423,5172.72803994392,0.0148186580912372,6.70894819958561,0.00634201438107177,2003
"558","Marhuanta","Heres",17.2100578574099,329.976910293839,0.00129698452108423,5189.93809780133,0.0521553397238754,6.73126937823364,0.0223211786480246,2004
"559","Marhuanta","Heres",2.06903740770131,329.976910293839,0.00129698452108423,5192.00713520903,0.00627024904821028,6.73395288772497,0.00268350949133283,2005
"560","Marhuanta","Heres",1.69258613612157,329.976910293839,0.00129698452108423,5193.69972134516,0.00512940779587988,6.73614814574412,0.00219525801915143,2006
"561","Marhuanta","Heres",0.846328072293528,329.976910293839,0.00129698452108423,5194.54604941745,0.00256480997879484,6.73724582015365,0.00109767440952376,2007
"562","Marhuanta","Heres",0.564194198488645,329.976910293839,0.00129698452108423,5195.11024361594,0.00170979902195654,6.73797757129597,0.000731751142325294,2008
"563","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5195.11024361594,0,6.73797757129597,0,2009
"564","Marhuanta","Heres",0.188041843825479,329.976910293839,0.00129698452108423,5195.29828545976,0.000569863641847034,6.73822145865673,0.000243887360757784,2010
"565","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5195.29828545976,0,6.73822145865673,0,2011
"566","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5195.29828545976,0,6.73822145865673,0,2012
"567","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5195.29828545976,0,6.73822145865673,0,2013
"568","Marhuanta","Heres",0.0940280558263556,329.976910293839,0.00129698452108423,5195.39231351559,0.000284953440356252,6.73834341158968,0.000121952932954427,2014
"569","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5195.39231351559,0,6.73834341158968,0,2015
"570","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5195.39231351559,0,6.73834341158968,0,2016
"571","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5195.39231351559,0,6.73834341158968,0,2017
"572","Marhuanta","Heres",0,329.976910293839,0.00129698452108423,5195.39231351559,0,6.73834341158968,0,2018
"573","Moitaco","Sucre",0.566457372415819,8876.2113929942,0.0348882252771366,5195.95877088801,6.38174720425103e-05,181.277780129454,0.0197626924187379,1993
"574","Moitaco","Sucre",0,8876.2113929942,0.0348882252771366,5195.95877088801,0,181.277780129454,0,1994
"575","Moitaco","Sucre",29.5640304265369,8876.2113929942,0.0348882252771366,5225.52280131454,0.00333070373356263,182.309216683076,1.03143655362114,1995
"576","Moitaco","Sucre",8.85042571302427,8876.2113929942,0.0348882252771366,5234.37322702757,0.000997094967793322,182.61799232915,0.308775646074553,1996
"577","Moitaco","Sucre",40.0198770503523,8876.2113929942,0.0348882252771366,5274.39310407792,0.00450866651079752,184.014214815246,1.396222486096,1997
"578","Moitaco","Sucre",2.73119979411757,8876.2113929942,0.0348882252771366,5277.12430387204,0.000307698822526157,184.10950152894,0.0952867136940428,1998
"579","Moitaco","Sucre",70.9133783083857,8876.2113929942,0.0348882252771366,5348.03768218042,0.00798914933057544,186.583543446526,2.47404191758577,1999
"580","Moitaco","Sucre",7.91083285222309,8876.2113929942,0.0348882252771366,5355.94851503265,0.000891239798374669,186.859538365204,0.275994918678132,2000
"581","Moitaco","Sucre",2.07248180897398,8876.2113929942,0.0348882252771366,5358.02099684162,0.00023348720723458,186.931843577438,0.0723052122342518,2001
"582","Moitaco","Sucre",3.29743975907064,8876.2113929942,0.0348882252771366,5361.31843660069,0.000371491801296355,187.046885398591,0.115041821152243,2002
"583","Moitaco","Sucre",6.59122828968148,8876.2113929942,0.0348882252771366,5367.90966489037,0.000742572252716265,187.276841656014,0.229956257423443,2003
"584","Moitaco","Sucre",16.5982862647177,8876.2113929942,0.0348882252771366,5384.50795115509,0.0018699741961777,187.855926406432,0.579084750417873,2004
"585","Moitaco","Sucre",2.63647614092421,8876.2113929942,0.0348882252771366,5387.14442729601,0.000297027191466522,187.947908379974,0.0919819735423595,2005
"586","Moitaco","Sucre",0,8876.2113929942,0.0348882252771366,5387.14442729601,0,187.947908379974,0,2006
"587","Moitaco","Sucre",0.282630091285188,8876.2113929942,0.0348882252771366,5387.4270573873,3.18412979109828e-05,187.957768842269,0.00986046229485532,2007
"588","Moitaco","Sucre",1.50541702535463,8876.2113929942,0.0348882252771366,5388.93247441265,0.000169601303833618,188.010290170586,0.0525213283166092,2008
"589","Moitaco","Sucre",0.847124905106567,8876.2113929942,0.0348882252771366,5389.77959931776,9.54376667702151e-05,188.039844855113,0.0295546845272309,2009
"590","Moitaco","Sucre",0.376847712760551,8876.2113929942,0.0348882252771366,5390.15644703052,4.24559190938139e-05,188.052992403011,0.0131475478979638,2010
"591","Moitaco","Sucre",0,8876.2113929942,0.0348882252771366,5390.15644703052,0,188.052992403011,0,2011
"592","Moitaco","Sucre",0,8876.2113929942,0.0348882252771366,5390.15644703052,0,188.052992403011,0,2012
"593","Moitaco","Sucre",0.0940721986224624,8876.2113929942,0.0348882252771366,5390.25051922914,1.05982377455219e-05,188.056274415069,0.00328201205785601,2013
"594","Moitaco","Sucre",0,8876.2113929942,0.0348882252771366,5390.25051922914,0,188.056274415069,0,2014
"595","Moitaco","Sucre",0,8876.2113929942,0.0348882252771366,5390.25051922914,0,188.056274415069,0,2015
"596","Moitaco","Sucre",0.564886042882947,8876.2113929942,0.0348882252771366,5390.81540527203,6.36404449908437e-05,188.075982286589,0.0197078715200105,2016
"597","Moitaco","Sucre",0.0941871618715939,8876.2113929942,0.0348882252771366,5390.9095924339,1.06111895831969e-05,188.07926830951,0.0032860229215903,2017
"598","Moitaco","Sucre",0,8876.2113929942,0.0348882252771366,5390.9095924339,0,188.07926830951,0,2018
"599","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5390.9095924339,0,2.25158161583068,0,1993
"600","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5390.9095924339,0,2.25158161583068,0,1994
"601","Once de Abril","Caroní",10.7127596805824,106.261123675809,0.000417662655480396,5401.62235211448,0.100815418753389,2.25605593548639,0.00447431965571536,1995
"602","Once de Abril","Caroní",1.78542104318781,106.261123675809,0.000417662655480396,5403.40777315767,0.0168022036792584,2.25680163918044,0.000745703694048399,1996
"603","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5403.40777315767,0,2.25680163918044,0,1997
"604","Once de Abril","Caroní",5.35664317455119,106.261123675809,0.000417662655480396,5408.76441633222,0.0504101875573396,2.25903890899319,0.00223726981274399,1998
"605","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5408.76441633222,0,2.25903890899319,0,1999
"606","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5408.76441633222,0,2.25903890899319,0,2000
"607","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5408.76441633222,0,2.25903890899319,0,2001
"608","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5408.76441633222,0,2.25903890899319,0,2002
"609","Once de Abril","Caroní",0.2819147201561,106.261123675809,0.000417662655480396,5409.04633105238,0.00265303725769163,2.25915665424383,0.000117745250639409,2003
"610","Once de Abril","Caroní",0.187949803420351,106.261123675809,0.000417662655480396,5409.2342808558,0.00176875414938924,2.25923515385782,7.84996139935622e-05,2004
"611","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5409.2342808558,0,2.25923515385782,0,2005
"612","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5409.2342808558,0,2.25923515385782,0,2006
"613","Once de Abril","Caroní",0,106.261123675809,0.000417662655480396,5409.2342808558,0,2.25923515385782,0,2007
